TIMESTAMP;M_MODULE_ID;M_ENERGY_CONSUMPTION;M_APPARENT_POWER 
05.10.2015 01:49;8;139015;15
05.10.2015 01:49;9;146216;16
05.10.2015 01:49;5;134814;14
05.10.2015 01:50;1;87124;7
05.10.2015 01:50;2;135196;13
05.10.2015 01:50;3;165369;17
05.10.2015 01:50;4;135347;11
05.10.2015 01:50;6;234716;23
05.10.2015 01:50;7;170818;19
05.10.2015 01:50;8;139030;15
05.10.2015 01:50;9;146232;16
05.10.2015 01:50;5;134828;14
05.10.2015 01:50;1;87131;7
05.10.2015 01:50;2;135209;13
05.10.2015 01:50;3;165386;17
05.10.2015 01:50;4;135358;11
05.10.2015 01:50;6;234739;23
05.10.2015 01:50;7;170837;19
05.10.2015 01:50;8;139045;15
05.10.2015 01:50;9;146248;16
05.10.2015 01:50;5;134842;14
05.10.2015 01:51;1;87138;7
05.10.2015 01:51;2;135222;13
05.10.2015 01:51;3;165403;17
05.10.2015 01:51;4;135369;11
05.10.2015 01:51;6;234762;23
05.10.2015 01:51;7;170856;19
05.10.2015 01:51;8;139060;15
05.10.2015 01:51;9;146264;16
05.10.2015 01:51;5;134856;14
05.10.2015 01:51;1;87145;7
05.10.2015 01:51;2;135235;13
05.10.2015 01:51;3;165420;17
05.10.2015 01:51;4;135380;11
05.10.2015 01:51;6;234785;23
05.10.2015 01:51;7;170875;19
05.10.2015 01:51;8;139075;15
05.10.2015 01:51;9;146280;16
05.10.2015 01:51;5;134870;14
05.10.2015 01:52;1;87152;7
05.10.2015 01:52;2;135248;13
05.10.2015 01:52;3;165437;17
05.10.2015 01:52;4;135391;11
05.10.2015 01:52;6;234808;23
05.10.2015 01:52;7;170894;19
05.10.2015 01:52;8;139090;15
05.10.2015 01:52;9;146296;16
05.10.2015 01:52;5;134884;14
05.10.2015 01:52;1;87159;7
05.10.2015 01:52;2;135261;13
05.10.2015 01:52;3;165454;17
05.10.2015 01:52;4;135402;11
05.10.2015 01:52;6;234831;23
05.10.2015 01:52;7;170913;19
05.10.2015 01:52;8;139105;15
05.10.2015 01:52;9;146312;16
05.10.2015 01:52;5;134898;14
05.10.2015 01:53;1;87166;7
05.10.2015 01:53;2;135274;13
05.10.2015 01:53;3;165471;17
05.10.2015 01:53;4;135413;11
05.10.2015 01:53;6;234854;23
05.10.2015 01:53;7;170932;19
05.10.2015 01:53;8;139120;15
05.10.2015 01:53;9;146328;16
05.10.2015 01:53;5;134912;14
05.10.2015 01:53;1;87173;7
05.10.2015 01:53;2;135287;13
05.10.2015 01:53;3;165488;17
05.10.2015 01:53;4;135424;11
05.10.2015 01:53;6;234877;23
05.10.2015 01:53;7;170951;19
05.10.2015 01:53;8;139135;15
05.10.2015 01:53;9;146344;16
05.10.2015 01:53;5;134926;14
05.10.2015 01:54;1;87180;7
05.10.2015 01:54;2;135300;13
05.10.2015 01:54;3;165505;17
05.10.2015 01:54;4;135435;11
05.10.2015 01:54;6;234900;23
05.10.2015 01:54;7;170970;19
05.10.2015 01:54;8;139150;15
05.10.2015 01:54;9;146360;16
05.10.2015 01:54;5;134940;14
05.10.2015 01:54;1;87187;7
05.10.2015 01:54;2;135313;13
05.10.2015 01:54;3;165522;17
05.10.2015 01:54;4;135446;11
05.10.2015 01:54;6;234923;23
05.10.2015 01:54;7;170989;19
05.10.2015 01:54;8;139165;15
05.10.2015 01:54;9;146376;16
05.10.2015 01:54;5;134954;14
05.10.2015 01:55;1;87194;7
05.10.2015 01:55;2;135326;13
05.10.2015 01:55;3;165539;17
05.10.2015 01:55;4;135457;11
05.10.2015 01:55;6;234946;23
05.10.2015 01:55;7;171008;19
05.10.2015 01:55;8;139180;15
05.10.2015 01:55;9;146392;16
05.10.2015 01:55;5;134968;14
05.10.2015 01:55;1;87201;7
05.10.2015 01:55;2;135339;13
05.10.2015 01:55;3;165556;17
05.10.2015 01:55;4;135468;11
05.10.2015 01:55;6;234969;23
05.10.2015 01:55;7;171027;19
05.10.2015 01:55;8;139195;15
05.10.2015 01:55;9;146408;16
05.10.2015 01:55;5;134982;14
05.10.2015 01:56;1;87208;7
05.10.2015 01:56;2;135352;13
05.10.2015 01:56;3;165573;17
05.10.2015 01:56;4;135479;11
05.10.2015 01:56;6;234992;23
05.10.2015 01:56;7;171046;19
05.10.2015 01:56;8;139210;15
05.10.2015 01:56;9;146424;16
05.10.2015 01:56;5;134996;14
05.10.2015 01:56;1;87215;7
05.10.2015 01:56;2;135365;13
05.10.2015 01:56;3;165590;17
05.10.2015 01:56;4;135490;11
05.10.2015 01:56;6;235015;23
05.10.2015 01:56;7;171065;19
05.10.2015 01:56;8;139225;15
05.10.2015 01:56;9;146440;16
05.10.2015 01:56;5;135010;14
05.10.2015 01:57;1;87222;7
05.10.2015 01:57;2;135378;13
05.10.2015 01:57;3;165607;17
05.10.2015 01:57;4;135501;11
05.10.2015 01:57;6;235038;23
05.10.2015 01:57;7;171084;19
05.10.2015 01:57;8;139240;15
05.10.2015 01:57;9;146456;16
05.10.2015 01:57;5;135024;14
05.10.2015 01:57;1;87229;7
05.10.2015 01:57;2;135391;13
05.10.2015 01:57;3;165624;17
05.10.2015 01:57;4;135512;11
05.10.2015 01:57;6;235061;23
05.10.2015 01:57;7;171103;19
05.10.2015 01:57;8;139255;15
05.10.2015 01:57;9;146472;16
05.10.2015 01:57;5;135038;14
05.10.2015 01:58;1;87236;7
05.10.2015 01:58;2;135404;13
05.10.2015 01:58;3;165641;17
05.10.2015 01:58;4;135523;11
05.10.2015 01:58;6;235084;23
05.10.2015 01:58;7;171122;19
05.10.2015 01:58;8;139270;15
05.10.2015 01:58;9;146488;16
05.10.2015 01:58;5;135052;14
05.10.2015 01:58;1;87243;7
05.10.2015 01:58;2;135417;13
05.10.2015 01:58;3;165658;17
05.10.2015 01:58;4;135534;11
05.10.2015 01:58;6;235107;23
05.10.2015 01:58;7;171141;19
05.10.2015 01:58;8;139285;15
05.10.2015 01:58;9;146504;16
05.10.2015 01:58;5;135066;14
05.10.2015 01:59;1;87250;7
05.10.2015 01:59;2;135430;13
05.10.2015 01:59;3;165675;17
05.10.2015 01:59;4;135545;11
05.10.2015 01:59;6;235130;23
05.10.2015 01:59;7;171160;19
05.10.2015 01:59;8;139300;15
05.10.2015 01:59;9;146520;16
05.10.2015 01:59;5;135080;14
05.10.2015 01:59;1;87257;7
05.10.2015 01:59;2;135443;13
05.10.2015 01:59;3;165692;17
05.10.2015 01:59;4;135556;11
05.10.2015 01:59;6;235153;23
05.10.2015 01:59;7;171179;19
05.10.2015 01:59;8;139315;15
05.10.2015 01:59;9;146536;16
05.10.2015 01:59;5;135094;14
05.10.2015 02:00;1;87264;7
05.10.2015 02:00;2;135456;13
05.10.2015 02:00;3;165709;17
05.10.2015 02:00;4;135567;11
05.10.2015 02:00;6;235176;23
05.10.2015 02:00;7;171198;19
05.10.2015 02:00;8;139330;15
05.10.2015 02:00;9;146552;16
05.10.2015 02:00;5;135108;14
05.10.2015 02:00;1;87271;7
05.10.2015 02:00;2;135469;13
05.10.2015 02:00;3;165726;17
05.10.2015 02:00;4;135578;11
05.10.2015 02:00;6;235199;23
05.10.2015 02:00;7;171217;19
05.10.2015 02:00;8;139345;15
05.10.2015 02:00;9;146568;16
05.10.2015 02:00;5;135122;14
05.10.2015 02:01;1;87278;7
05.10.2015 02:01;2;135482;13
05.10.2015 02:01;3;165743;17
05.10.2015 02:01;4;135589;11
05.10.2015 02:01;6;235222;23
05.10.2015 02:01;7;171236;19
05.10.2015 02:01;8;139360;15
05.10.2015 02:01;9;146584;16
05.10.2015 02:01;5;135136;14
05.10.2015 02:01;1;87285;7
05.10.2015 02:01;2;135495;13
05.10.2015 02:01;3;165760;17
05.10.2015 02:01;4;135600;11
05.10.2015 02:01;6;235245;23
05.10.2015 02:01;7;171255;19
05.10.2015 02:01;8;139375;15
05.10.2015 02:01;9;146600;16
05.10.2015 02:01;5;135150;14
05.10.2015 02:02;1;87292;7
05.10.2015 02:02;2;135508;13
05.10.2015 02:02;3;165777;17
05.10.2015 02:02;4;135611;11
05.10.2015 02:02;6;235268;23
05.10.2015 02:02;7;171274;19
05.10.2015 02:02;8;139390;15
05.10.2015 02:02;9;146616;16
05.10.2015 02:02;5;135164;14
05.10.2015 02:02;1;87299;7
05.10.2015 02:02;2;135521;13
05.10.2015 02:02;3;165794;17
05.10.2015 02:02;4;135622;11
05.10.2015 02:02;6;235291;23
05.10.2015 02:02;7;171293;19
05.10.2015 02:02;8;139405;15
05.10.2015 02:02;9;146632;16
05.10.2015 02:02;5;135178;14
05.10.2015 02:03;1;87306;7
05.10.2015 02:03;2;135534;13
05.10.2015 02:03;3;165811;17
05.10.2015 02:03;4;135633;11
05.10.2015 02:03;6;235314;23
05.10.2015 02:03;7;171312;19
05.10.2015 02:03;8;139420;15
05.10.2015 02:03;9;146648;16
05.10.2015 02:03;5;135192;14
05.10.2015 02:03;1;87313;7
05.10.2015 02:03;2;135547;13
05.10.2015 02:03;3;165828;17
05.10.2015 02:03;4;135644;11
05.10.2015 02:03;6;235337;23
05.10.2015 02:03;7;171331;19
05.10.2015 02:03;8;139435;15
05.10.2015 02:03;9;146664;16
05.10.2015 02:03;5;135206;14
05.10.2015 02:04;1;87320;7
05.10.2015 02:04;2;135560;13
05.10.2015 02:04;3;165845;17
05.10.2015 02:04;4;135655;11
05.10.2015 02:04;6;235360;23
05.10.2015 02:04;7;171350;19
05.10.2015 02:04;8;139450;15
05.10.2015 02:04;9;146680;16
05.10.2015 02:04;5;135220;14
05.10.2015 02:04;1;87327;7
05.10.2015 02:04;2;135573;13
05.10.2015 02:04;3;165862;17
05.10.2015 02:04;4;135666;11
05.10.2015 02:04;6;235383;23
05.10.2015 02:04;7;171369;19
05.10.2015 02:04;8;139465;15
05.10.2015 02:04;9;146696;16
05.10.2015 02:04;5;135234;14
05.10.2015 02:05;1;87334;7
05.10.2015 02:05;2;135586;13
05.10.2015 02:05;3;165879;17
05.10.2015 02:05;4;135677;11
05.10.2015 02:05;6;235406;23
05.10.2015 02:05;7;171388;19
05.10.2015 02:05;8;139480;15
05.10.2015 02:05;9;146712;16
05.10.2015 02:05;5;135248;14
05.10.2015 02:05;1;87341;7
05.10.2015 02:05;2;135599;13
05.10.2015 02:05;3;165896;17
05.10.2015 02:05;4;135688;11
05.10.2015 02:05;6;235429;23
05.10.2015 02:05;7;171407;19
05.10.2015 02:05;8;139495;15
05.10.2015 02:05;9;146728;16
05.10.2015 02:05;5;135262;14
05.10.2015 02:06;1;87348;7
05.10.2015 02:06;2;135612;13
05.10.2015 02:06;3;165913;17
05.10.2015 02:06;4;135699;11
05.10.2015 02:06;6;235452;23
05.10.2015 02:06;7;171426;19
05.10.2015 02:06;8;139510;15
05.10.2015 02:06;9;146744;16
05.10.2015 02:06;5;135276;14
05.10.2015 02:06;1;87355;7
05.10.2015 02:06;2;135625;13
05.10.2015 02:06;3;165930;17
05.10.2015 02:06;4;135710;11
05.10.2015 02:06;6;235475;23
05.10.2015 02:06;7;171445;19
05.10.2015 02:06;8;139525;15
05.10.2015 02:06;9;146760;16
05.10.2015 02:06;5;135290;14
05.10.2015 02:07;1;87362;7
05.10.2015 02:07;2;135638;13
05.10.2015 02:07;3;165947;17
05.10.2015 02:07;4;135721;11
05.10.2015 02:07;6;235498;23
05.10.2015 02:07;7;171464;19
05.10.2015 02:07;8;139540;15
05.10.2015 02:07;9;146776;16
05.10.2015 02:07;5;135304;14
05.10.2015 02:07;1;87369;7
05.10.2015 02:07;2;135651;13
05.10.2015 02:07;3;165964;17
05.10.2015 02:07;4;135732;11
05.10.2015 02:07;6;235521;23
05.10.2015 02:07;7;171483;19
05.10.2015 02:07;8;139555;15
05.10.2015 02:07;9;146792;16
05.10.2015 02:07;5;135318;14
05.10.2015 02:08;1;87376;7
05.10.2015 02:08;2;135664;13
05.10.2015 02:08;3;165981;17
05.10.2015 02:08;4;135743;11
05.10.2015 02:08;6;235544;23
05.10.2015 02:08;7;171502;19
05.10.2015 02:08;8;139570;15
05.10.2015 02:08;9;146808;16
05.10.2015 02:08;5;135332;14
05.10.2015 02:08;1;87383;7
05.10.2015 02:08;2;135677;13
05.10.2015 02:08;3;165998;17
05.10.2015 02:08;4;135754;11
05.10.2015 02:08;6;235567;23
05.10.2015 02:08;7;171521;19
05.10.2015 02:08;8;139585;15
05.10.2015 02:08;9;146824;16
05.10.2015 02:08;5;135346;14
05.10.2015 02:09;1;87390;7
05.10.2015 02:09;2;135690;13
05.10.2015 02:09;3;166015;17
05.10.2015 02:09;4;135765;11
05.10.2015 02:09;6;235590;23
05.10.2015 02:09;7;171540;19
05.10.2015 02:09;8;139600;15
05.10.2015 02:09;9;146840;16
05.10.2015 02:09;5;135360;14
05.10.2015 02:09;1;87397;7
05.10.2015 02:09;2;135703;13
05.10.2015 02:09;3;166032;17
05.10.2015 02:09;4;135776;11
05.10.2015 02:09;6;235613;23
05.10.2015 02:09;7;171559;19
05.10.2015 02:09;8;139615;15
05.10.2015 02:09;9;146856;16
05.10.2015 02:09;5;135374;14
05.10.2015 02:10;1;87404;7
05.10.2015 02:10;2;135716;13
05.10.2015 02:10;3;166049;17
05.10.2015 02:10;4;135787;11
05.10.2015 02:10;6;235636;23
05.10.2015 02:10;7;171578;19
05.10.2015 02:10;8;139630;15
05.10.2015 02:10;9;146872;16
05.10.2015 02:10;5;135388;14
05.10.2015 02:10;1;87411;7
05.10.2015 02:10;2;135729;13
05.10.2015 02:10;3;166066;17
05.10.2015 02:10;4;135798;11
05.10.2015 02:10;6;235659;23
05.10.2015 02:10;7;171597;19
05.10.2015 02:10;8;139645;15
05.10.2015 02:10;9;146888;16
05.10.2015 02:10;5;135402;14
05.10.2015 02:11;1;87418;7
05.10.2015 02:11;2;135742;13
05.10.2015 02:11;3;166083;17
05.10.2015 02:11;4;135809;11
05.10.2015 02:11;6;235682;23
05.10.2015 02:11;7;171616;19
05.10.2015 02:11;8;139660;15
05.10.2015 02:11;9;146904;16
05.10.2015 02:11;5;135416;14
05.10.2015 02:11;1;87425;7
05.10.2015 02:11;2;135755;13
05.10.2015 02:11;3;166100;17
05.10.2015 02:11;4;135820;11
05.10.2015 02:11;6;235705;23
05.10.2015 02:11;7;171635;19
05.10.2015 02:11;8;139675;15
05.10.2015 02:11;9;146920;16
05.10.2015 02:11;5;135430;14
05.10.2015 02:12;1;87432;7
05.10.2015 02:12;2;135768;13
05.10.2015 02:12;3;166117;17
05.10.2015 02:12;4;135831;11
05.10.2015 02:12;6;235728;23
05.10.2015 02:12;7;171654;19
05.10.2015 02:12;8;139690;15
05.10.2015 02:12;9;146936;16
05.10.2015 02:12;5;135444;14
05.10.2015 02:12;1;87439;7
05.10.2015 02:12;2;135781;13
05.10.2015 02:12;3;166134;17
05.10.2015 02:12;4;135842;11
05.10.2015 02:12;6;235751;23
05.10.2015 02:12;7;171673;19
05.10.2015 02:12;8;139705;15
05.10.2015 02:12;9;146952;16
05.10.2015 02:12;5;135458;14
05.10.2015 02:13;1;87446;7
05.10.2015 02:13;2;135794;13
05.10.2015 02:13;3;166151;17
05.10.2015 02:13;4;135853;11
05.10.2015 02:13;6;235774;23
05.10.2015 02:13;7;171692;19
05.10.2015 02:13;8;139720;15
05.10.2015 02:13;9;146968;16
05.10.2015 02:13;5;135472;14
05.10.2015 02:13;1;87453;7
05.10.2015 02:13;2;135807;13
05.10.2015 02:13;3;166168;17
05.10.2015 02:13;4;135864;11
05.10.2015 02:13;6;235797;23
05.10.2015 02:13;7;171711;19
05.10.2015 02:13;8;139735;15
05.10.2015 02:13;9;146984;16
05.10.2015 02:13;5;135486;14
05.10.2015 02:14;1;87460;7
05.10.2015 02:14;2;135820;13
05.10.2015 02:14;3;166185;17
05.10.2015 02:14;4;135875;11
05.10.2015 02:14;6;235820;23
05.10.2015 02:14;7;171730;19
05.10.2015 02:14;8;139750;15
05.10.2015 02:14;9;147000;16
05.10.2015 02:14;5;135500;14
05.10.2015 02:14;1;87467;7
05.10.2015 02:14;2;135833;13
05.10.2015 02:14;3;166202;17
05.10.2015 02:14;4;135886;11
05.10.2015 02:14;6;235843;23
05.10.2015 02:14;7;171749;19
05.10.2015 02:14;8;139765;15
05.10.2015 02:14;9;147016;16
05.10.2015 02:14;5;135514;14
05.10.2015 02:15;1;87474;7
05.10.2015 02:15;2;135846;13
05.10.2015 02:15;3;166219;17
05.10.2015 02:15;4;135897;11
05.10.2015 02:15;6;235866;23
05.10.2015 02:15;7;171768;19
05.10.2015 02:15;8;139780;15
05.10.2015 02:15;9;147032;16
05.10.2015 02:15;5;135528;14
05.10.2015 02:15;1;87481;7
05.10.2015 02:15;2;135859;13
05.10.2015 02:15;3;166236;17
05.10.2015 02:15;4;135908;11
05.10.2015 02:15;6;235889;23
05.10.2015 02:15;7;171787;19
05.10.2015 02:15;8;139795;15
05.10.2015 02:15;9;147048;16
05.10.2015 02:15;5;135542;14
05.10.2015 02:16;1;87488;7
05.10.2015 02:16;2;135872;13
05.10.2015 02:16;3;166253;17
05.10.2015 02:16;4;135919;11
05.10.2015 02:16;6;235912;23
05.10.2015 02:16;7;171806;19
05.10.2015 02:16;8;139810;15
05.10.2015 02:16;9;147064;16
05.10.2015 02:16;5;135556;14
05.10.2015 02:16;1;87495;7
05.10.2015 02:16;2;135885;13
05.10.2015 02:16;3;166270;17
05.10.2015 02:16;4;135930;11
05.10.2015 02:16;6;235935;23
05.10.2015 02:16;7;171825;19
05.10.2015 02:16;8;139825;15
05.10.2015 02:16;9;147080;16
05.10.2015 02:16;5;135570;14
05.10.2015 02:17;1;87502;7
05.10.2015 02:17;2;135898;13
05.10.2015 02:17;3;166287;17
05.10.2015 02:17;4;135941;11
05.10.2015 02:17;6;235958;23
05.10.2015 02:17;7;171844;19
05.10.2015 02:17;8;139840;15
05.10.2015 02:17;9;147096;16
05.10.2015 02:17;5;135584;14
05.10.2015 02:17;1;87509;7
05.10.2015 02:17;2;135911;13
05.10.2015 02:17;3;166304;17
05.10.2015 02:17;4;135952;11
05.10.2015 02:17;6;235981;23
05.10.2015 02:17;7;171863;19
05.10.2015 02:17;8;139855;15
05.10.2015 02:17;9;147112;16
05.10.2015 02:17;5;135598;14
05.10.2015 02:18;1;87516;7
05.10.2015 02:18;2;135924;13
05.10.2015 02:18;3;166321;17
05.10.2015 02:18;4;135963;11
05.10.2015 02:18;6;236004;23
05.10.2015 02:18;7;171882;19
05.10.2015 02:18;8;139870;15
05.10.2015 02:18;9;147128;16
05.10.2015 02:18;5;135612;14
05.10.2015 02:18;1;87523;7
05.10.2015 02:18;2;135937;13
05.10.2015 02:18;3;166338;17
05.10.2015 02:18;4;135974;11
05.10.2015 02:18;6;236027;23
05.10.2015 02:18;7;171901;19
05.10.2015 02:18;8;139885;15
05.10.2015 02:18;9;147144;16
05.10.2015 02:18;5;135626;14
05.10.2015 02:19;1;87530;7
05.10.2015 02:19;2;135950;13
05.10.2015 02:19;3;166355;17
05.10.2015 02:19;4;135985;11
05.10.2015 02:19;6;236050;23
05.10.2015 02:19;7;171920;19
05.10.2015 02:19;8;139900;15
05.10.2015 02:19;9;147160;16
05.10.2015 02:19;5;135640;14
05.10.2015 02:19;1;87537;7
05.10.2015 02:19;2;135963;13
05.10.2015 02:19;3;166372;17
05.10.2015 02:19;4;135996;11
05.10.2015 02:19;6;236073;23
05.10.2015 02:19;7;171939;19
05.10.2015 02:19;8;139915;15
05.10.2015 02:19;9;147176;16
05.10.2015 02:19;5;135654;14
05.10.2015 02:20;1;87544;7
05.10.2015 02:20;2;135976;13
05.10.2015 02:20;3;166389;17
05.10.2015 02:20;4;136007;11
05.10.2015 02:20;6;236096;23
05.10.2015 02:20;7;171958;19
05.10.2015 02:20;8;139930;15
05.10.2015 02:20;9;147192;16
05.10.2015 02:20;5;135668;14
05.10.2015 02:20;1;87551;7
05.10.2015 02:20;2;135989;13
05.10.2015 02:20;3;166406;17
05.10.2015 02:20;4;136018;11
05.10.2015 02:20;6;236119;23
05.10.2015 02:20;7;171977;19
05.10.2015 02:20;8;139945;15
05.10.2015 02:20;9;147208;16
05.10.2015 02:20;5;135682;14
05.10.2015 02:21;1;87558;7
05.10.2015 02:21;2;136002;13
05.10.2015 02:21;3;166423;17
05.10.2015 02:21;4;136029;11
05.10.2015 02:21;6;236142;23
05.10.2015 02:21;7;171996;19
05.10.2015 02:21;8;139960;15
05.10.2015 02:21;9;147224;16
05.10.2015 02:21;5;135696;14
05.10.2015 02:21;1;87565;7
05.10.2015 02:21;2;136015;13
05.10.2015 02:21;3;166440;17
05.10.2015 02:21;4;136040;11
05.10.2015 02:21;6;236165;23
05.10.2015 02:21;7;172015;19
05.10.2015 02:21;8;139975;15
05.10.2015 02:21;9;147240;16
05.10.2015 02:21;5;135710;14
05.10.2015 02:22;1;87572;7
05.10.2015 02:22;2;136028;13
05.10.2015 02:22;3;166457;17
05.10.2015 02:22;4;136051;11
05.10.2015 02:22;6;236188;23
05.10.2015 02:22;7;172034;19
05.10.2015 02:22;8;139990;15
05.10.2015 02:22;9;147256;16
05.10.2015 02:22;5;135724;14
05.10.2015 02:22;1;87579;7
05.10.2015 02:22;2;136041;13
05.10.2015 02:22;3;166474;17
05.10.2015 02:22;4;136062;11
05.10.2015 02:22;6;236211;23
05.10.2015 02:22;7;172053;19
05.10.2015 02:22;8;140005;15
05.10.2015 02:22;9;147272;16
05.10.2015 02:22;5;135738;14
05.10.2015 02:23;1;87586;7
05.10.2015 02:23;2;136054;13
05.10.2015 02:23;3;166491;17
05.10.2015 02:23;4;136073;11
05.10.2015 02:23;6;236234;23
05.10.2015 02:23;7;172072;19
05.10.2015 02:23;8;140020;15
05.10.2015 02:23;9;147288;16
05.10.2015 02:23;5;135752;14
05.10.2015 02:23;1;87593;7
05.10.2015 02:23;2;136067;13
05.10.2015 02:23;3;166508;17
05.10.2015 02:23;4;136084;11
05.10.2015 02:23;6;236257;23
05.10.2015 02:23;7;172091;19
05.10.2015 02:23;8;140035;15
05.10.2015 02:23;9;147304;16
05.10.2015 02:23;5;135766;14
05.10.2015 02:24;1;87600;7
05.10.2015 02:24;2;136080;13
05.10.2015 02:24;3;166525;17
05.10.2015 02:24;4;136095;11
05.10.2015 02:24;6;236280;23
05.10.2015 02:24;7;172110;19
05.10.2015 02:24;8;140050;15
05.10.2015 02:24;9;147320;16
05.10.2015 02:24;5;135780;14
05.10.2015 02:24;1;87607;7
05.10.2015 02:24;2;136093;13
05.10.2015 02:24;3;166542;17
05.10.2015 02:24;4;136106;11
05.10.2015 02:24;6;236303;23
05.10.2015 02:24;7;172129;19
05.10.2015 02:24;8;140065;15
05.10.2015 02:24;9;147336;16
05.10.2015 02:24;5;135794;14
05.10.2015 02:25;1;87614;7
05.10.2015 02:25;2;136106;13
05.10.2015 02:25;3;166559;17
05.10.2015 02:25;4;136117;11
05.10.2015 02:25;6;236326;23
05.10.2015 02:25;7;172148;19
05.10.2015 02:25;8;140080;15
05.10.2015 02:25;9;147352;16
05.10.2015 02:25;5;135808;14
05.10.2015 02:25;1;87621;7
05.10.2015 02:25;2;136119;13
05.10.2015 02:25;3;166576;17
05.10.2015 02:25;4;136128;11
05.10.2015 02:25;6;236349;23
05.10.2015 02:25;7;172167;19
05.10.2015 02:25;8;140095;15
05.10.2015 02:25;9;147368;16
05.10.2015 02:25;5;135822;14
05.10.2015 02:26;1;87628;7
05.10.2015 02:26;2;136132;13
05.10.2015 02:26;3;166593;17
05.10.2015 02:26;4;136139;11
05.10.2015 02:26;6;236372;23
05.10.2015 02:26;7;172186;19
05.10.2015 02:26;8;140110;15
05.10.2015 02:26;9;147384;16
05.10.2015 02:26;5;135836;14
05.10.2015 02:26;1;87635;7
05.10.2015 02:26;2;136145;13
05.10.2015 02:26;3;166610;17
05.10.2015 02:26;4;136150;11
05.10.2015 02:26;6;236395;23
05.10.2015 02:26;7;172205;19
05.10.2015 02:26;8;140125;15
05.10.2015 02:26;9;147400;16
05.10.2015 02:26;5;135850;14
05.10.2015 02:27;1;87642;7
05.10.2015 02:27;2;136158;13
05.10.2015 02:27;3;166627;17
05.10.2015 02:27;4;136161;11
05.10.2015 02:27;6;236418;23
05.10.2015 02:27;7;172224;19
05.10.2015 02:27;8;140140;15
05.10.2015 02:27;9;147416;16
05.10.2015 02:27;5;135864;14
05.10.2015 02:27;1;87649;7
05.10.2015 02:27;2;136171;13
05.10.2015 02:27;3;166644;17
05.10.2015 02:27;4;136172;11
05.10.2015 02:27;6;236441;23
05.10.2015 02:27;7;172243;19
05.10.2015 02:27;8;140155;15
05.10.2015 02:27;9;147432;16
05.10.2015 02:27;5;135878;14
05.10.2015 02:28;1;87656;7
05.10.2015 02:28;2;136184;13
05.10.2015 02:28;3;166661;17
05.10.2015 02:28;4;136183;11
05.10.2015 02:28;6;236464;23
05.10.2015 02:28;7;172262;19
05.10.2015 02:28;8;140170;15
05.10.2015 02:28;9;147448;16
05.10.2015 02:28;5;135892;14
05.10.2015 02:28;1;87663;7
05.10.2015 02:28;2;136197;13
05.10.2015 02:28;3;166678;17
05.10.2015 02:28;4;136194;11
05.10.2015 02:28;6;236487;23
05.10.2015 02:28;7;172281;19
05.10.2015 02:28;8;140185;15
05.10.2015 02:28;9;147464;16
05.10.2015 02:28;5;135906;14
05.10.2015 02:29;1;87670;7
05.10.2015 02:29;2;136210;13
05.10.2015 02:29;3;166695;17
05.10.2015 02:29;4;136205;11
05.10.2015 02:29;6;236510;23
05.10.2015 02:29;7;172300;19
05.10.2015 02:29;8;140200;15
05.10.2015 02:29;9;147480;16
05.10.2015 02:29;5;135920;14
05.10.2015 02:29;1;87677;7
05.10.2015 02:29;2;136223;13
05.10.2015 02:29;3;166712;17
05.10.2015 02:29;4;136216;11
05.10.2015 02:29;6;236533;23
05.10.2015 02:29;7;172319;19
05.10.2015 02:29;8;140215;15
05.10.2015 02:29;9;147496;16
05.10.2015 02:29;5;135934;14
05.10.2015 02:30;1;87684;7
05.10.2015 02:30;2;136236;13
05.10.2015 02:30;3;166729;17
05.10.2015 02:30;4;136227;11
05.10.2015 02:30;6;236556;23
05.10.2015 02:30;7;172338;19
05.10.2015 02:30;8;140230;15
05.10.2015 02:30;9;147512;16
05.10.2015 02:30;5;135948;14
05.10.2015 02:30;1;87691;7
05.10.2015 02:30;2;136249;13
05.10.2015 02:30;3;166746;17
05.10.2015 02:30;4;136238;11
05.10.2015 02:30;6;236579;23
05.10.2015 02:30;7;172357;19
05.10.2015 02:30;8;140245;15
05.10.2015 02:30;9;147528;16
05.10.2015 02:30;5;135962;14
05.10.2015 02:31;1;87698;7
05.10.2015 02:31;2;136262;13
05.10.2015 02:31;3;166763;17
05.10.2015 02:31;4;136249;11
05.10.2015 02:31;6;236602;23
05.10.2015 02:31;7;172376;19
05.10.2015 02:31;8;140260;15
05.10.2015 02:31;9;147544;16
05.10.2015 02:31;5;135976;14
05.10.2015 02:31;1;87705;7
05.10.2015 02:31;2;136275;13
05.10.2015 02:31;3;166780;17
05.10.2015 02:31;4;136260;11
05.10.2015 02:31;6;236625;23
05.10.2015 02:31;7;172395;19
05.10.2015 02:31;8;140275;15
05.10.2015 02:31;9;147560;16
05.10.2015 02:31;5;135990;14
05.10.2015 02:32;1;87712;7
05.10.2015 02:32;2;136288;13
05.10.2015 02:32;3;166797;17
05.10.2015 02:32;4;136271;11
05.10.2015 02:32;6;236648;23
05.10.2015 02:32;7;172414;19
05.10.2015 02:32;8;140290;15
05.10.2015 02:32;9;147576;16
05.10.2015 02:32;5;136004;14
05.10.2015 02:32;1;87719;7
05.10.2015 02:32;2;136301;13
05.10.2015 02:32;3;166814;17
05.10.2015 02:32;4;136282;11
05.10.2015 02:32;6;236671;23
05.10.2015 02:32;7;172433;19
05.10.2015 02:32;8;140305;15
